id,uni,item,response
bd2f8,kx4w9,5,4
bd2f8,kx4w9,6,1
bd2f8,kx4w9,7,2
bd2f8,kx4w9,8,3
bd2f8,kx4w9,9,1
5e037,kx4w9,1,3
5e037,kx4w9,2,4
5e037,kx4w9,3,2
5e037,kx4w9,4,3
5e037,kx4w9,5,4
5e037,kx4w9,6,1
5e037,kx4w9,7,2
5e037,kx4w9,8,2
5e037,kx4w9,9,3
c8e9d,kx4w9,1,2
c8e9d,kx4w9,2,5
c8e9d,kx4w9,3,2
c8e9d,kx4w9,4,5
c8e9d,kx4w9,5,5
c8e9d,kx4w9,6,2
c8e9d,kx4w9,7,2
c8e9d,kx4w9,8,5
c8e9d,kx4w9,9,5
071e4,kx4w9,1,1
071e4,kx4w9,2,4
071e4,kx4w9,3,1
071e4,kx4w9,4,5
071e4,kx4w9,5,5
071e4,kx4w9,6,1
071e4,kx4w9,7,2
071e4,kx4w9,8,4
071e4,kx4w9,9,2
ea7fa,kx4w9,1,1
ea7fa,kx4w9,2,2
ea7fa,kx4w9,3,4
ea7fa,kx4w9,4,4
ea7fa,kx4w9,5,3
ea7fa,kx4w9,6,4
ea7fa,kx4w9,7,3
ea7fa,kx4w9,8,3
ea7fa,kx4w9,9,1
7200c,kx4w9,1,3
7200c,kx4w9,2,4
7200c,kx4w9,3,2
7200c,kx4w9,4,4
7200c,kx4w9,5,4
7200c,kx4w9,6,1
7200c,kx4w9,7,2
7200c,kx4w9,8,5
7200c,kx4w9,9,3
0c921,kx4w9,1,1
0c921,kx4w9,2,4
0c921,kx4w9,3,1
0c921,kx4w9,4,5
0c921,kx4w9,5,5
0c921,kx4w9,6,2
0c921,kx4w9,7,1
0c921,kx4w9,8,4
0c921,kx4w9,9,1
704fe,kx4w9,1,1
704fe,kx4w9,2,3
704fe,kx4w9,3,1
704fe,kx4w9,4,3
704fe,kx4w9,5,5
704fe,kx4w9,6,1
704fe,kx4w9,7,1
704fe,kx4w9,8,5
704fe,kx4w9,9,1
18cf6,kx4w9,1,1
18cf6,kx4w9,2,3
18cf6,kx4w9,3,1
18cf6,kx4w9,4,2
18cf6,kx4w9,5,2
18cf6,kx4w9,6,1
18cf6,kx4w9,7,1
18cf6,kx4w9,8,1
18cf6,kx4w9,9,1
0cb7b,kx4w9,1,1
0cb7b,kx4w9,2,3
0cb7b,kx4w9,3,2
0cb7b,kx4w9,4,3
0cb7b,kx4w9,5,3
0cb7b,kx4w9,6,2
0cb7b,kx4w9,7,3
0cb7b,kx4w9,8,4
0cb7b,kx4w9,9,4
7d2de,kx4w9,1,3
7d2de,kx4w9,2,4
7d2de,kx4w9,3,4
7d2de,kx4w9,4,5
7d2de,kx4w9,5,3
7d2de,kx4w9,6,2
7d2de,kx4w9,7,2
7d2de,kx4w9,8,3
7d2de,kx4w9,9,1
7bb2b,kx4w9,1,3
7bb2b,kx4w9,2,5
7bb2b,kx4w9,3,3
7bb2b,kx4w9,4,4
7bb2b,kx4w9,5,4
7bb2b,kx4w9,6,2
7bb2b,kx4w9,7,3
7bb2b,kx4w9,8,5
7bb2b,kx4w9,9,2
0aba5,kx4w9,1,3
0aba5,kx4w9,2,5
0aba5,kx4w9,3,3
0aba5,kx4w9,4,5
0aba5,kx4w9,5,3
0aba5,kx4w9,6,3
0aba5,kx4w9,7,4
0aba5,kx4w9,8,5
0aba5,kx4w9,9,3
b7a1f,kx4w9,1,3
b7a1f,kx4w9,2,5
b7a1f,kx4w9,3,5
b7a1f,kx4w9,4,5
b7a1f,kx4w9,5,4
b7a1f,kx4w9,6,3
b7a1f,kx4w9,7,2
b7a1f,kx4w9,8,2
b7a1f,kx4w9,9,2
b0c13,kx4w9,1,3
b0c13,kx4w9,2,4
b0c13,kx4w9,3,3
b0c13,kx4w9,4,4
b0c13,kx4w9,5,5
b0c13,kx4w9,6,3
b0c13,kx4w9,7,3
b0c13,kx4w9,8,5
b0c13,kx4w9,9,3
b048c,kx4w9,1,3
b048c,kx4w9,2,5
b048c,kx4w9,3,2
b048c,kx4w9,4,4
b048c,kx4w9,5,5
b048c,kx4w9,6,4
b048c,kx4w9,7,3
b048c,kx4w9,8,3
b048c,kx4w9,9,3
1c78a,kx4w9,1,3
1c78a,kx4w9,2,4
1c78a,kx4w9,3,2
1c78a,kx4w9,4,5
1c78a,kx4w9,5,4
1c78a,kx4w9,6,1
1c78a,kx4w9,7,1
1c78a,kx4w9,8,4
1c78a,kx4w9,9,2
41af5,kx4w9,1,4
41af5,kx4w9,2,4
41af5,kx4w9,3,5
41af5,kx4w9,4,5
41af5,kx4w9,5,4
41af5,kx4w9,6,4
41af5,kx4w9,7,3
41af5,kx4w9,8,5
41af5,kx4w9,9,4
243d2,kx4w9,1,1
243d2,kx4w9,2,4
243d2,kx4w9,3,3
243d2,kx4w9,4,4
243d2,kx4w9,5,4
243d2,kx4w9,6,2
243d2,kx4w9,7,1
243d2,kx4w9,8,3
243d2,kx4w9,9,2
93031,kx4w9,1,3
93031,kx4w9,2,4
93031,kx4w9,3,2
93031,kx4w9,4,5
93031,kx4w9,5,4
93031,kx4w9,6,1
93031,kx4w9,7,2
93031,kx4w9,8,4
93031,kx4w9,9,1
fb3d5,kx4w9,1,2
fb3d5,kx4w9,2,3
fb3d5,kx4w9,3,1
fb3d5,kx4w9,4,1
fb3d5,kx4w9,5,2
fb3d5,kx4w9,6,1
fb3d5,kx4w9,7,1
fb3d5,kx4w9,8,2
fb3d5,kx4w9,9,1
62f87,kx4w9,1,1
62f87,kx4w9,2,3
62f87,kx4w9,3,1
62f87,kx4w9,4,3
62f87,kx4w9,5,3
62f87,kx4w9,6,2
62f87,kx4w9,7,1
62f87,kx4w9,8,2
62f87,kx4w9,9,1
a5034,kx4w9,1,2
a5034,kx4w9,2,3
a5034,kx4w9,3,1
a5034,kx4w9,4,4
a5034,kx4w9,5,2
a5034,kx4w9,6,3
a5034,kx4w9,7,3
a5034,kx4w9,8,4
a5034,kx4w9,9,3
0c250,kx4w9,1,1
0c250,kx4w9,2,5
0c250,kx4w9,3,2
0c250,kx4w9,4,5
0c250,kx4w9,5,4
0c250,kx4w9,6,3
0c250,kx4w9,7,3
0c250,kx4w9,8,4
0c250,kx4w9,9,3
fc594,kx4w9,1,2
fc594,kx4w9,2,5
fc594,kx4w9,3,4
fc594,kx4w9,4,5
fc594,kx4w9,5,4
fc594,kx4w9,6,3
fc594,kx4w9,7,4
fc594,kx4w9,8,5
fc594,kx4w9,9,2
13048,kx4w9,1,1
13048,kx4w9,2,3
13048,kx4w9,3,2
13048,kx4w9,4,2
13048,kx4w9,5,3
13048,kx4w9,6,2
13048,kx4w9,7,1
13048,kx4w9,8,2
13048,kx4w9,9,2
2a5a5,kx4w9,1,1
2a5a5,kx4w9,2,3
2a5a5,kx4w9,3,1
2a5a5,kx4w9,4,4
2a5a5,kx4w9,5,4
2a5a5,kx4w9,6,2
2a5a5,kx4w9,7,3
2a5a5,kx4w9,8,3
2a5a5,kx4w9,9,2
a33b1,kx4w9,1,1
a33b1,kx4w9,2,5
a33b1,kx4w9,3,2
a33b1,kx4w9,4,5
a33b1,kx4w9,5,4
a33b1,kx4w9,6,2
a33b1,kx4w9,7,2
a33b1,kx4w9,8,4
a33b1,kx4w9,9,3
18fce,kx4w9,1,1
18fce,kx4w9,2,3
18fce,kx4w9,3,1
18fce,kx4w9,4,3
18fce,kx4w9,5,2
18fce,kx4w9,6,1
18fce,kx4w9,7,1
18fce,kx4w9,8,2
18fce,kx4w9,9,1
a0f44,kx4w9,1,2
a0f44,kx4w9,2,5
a0f44,kx4w9,3,1
a0f44,kx4w9,4,5
a0f44,kx4w9,5,4
a0f44,kx4w9,6,4
a0f44,kx4w9,7,4
a0f44,kx4w9,8,5
a0f44,kx4w9,9,2
e6211,kx4w9,1,4
e6211,kx4w9,2,4
e6211,kx4w9,3,2
e6211,kx4w9,4,3
e6211,kx4w9,5,1
e6211,kx4w9,6,1
e6211,kx4w9,7,2
e6211,kx4w9,8,3
e6211,kx4w9,9,1
77e35,kx4w9,1,1
77e35,kx4w9,2,4
77e35,kx4w9,3,2
77e35,kx4w9,4,5
77e35,kx4w9,5,3
77e35,kx4w9,6,3
77e35,kx4w9,7,3
77e35,kx4w9,8,4
77e35,kx4w9,9,4
c1918,kx4w9,1,2
c1918,kx4w9,2,4
c1918,kx4w9,3,2
c1918,kx4w9,4,4
c1918,kx4w9,5,3
c1918,kx4w9,6,1
c1918,kx4w9,7,1
c1918,kx4w9,8,3
c1918,kx4w9,9,2
bc1a1,kx4w9,1,1
bc1a1,kx4w9,2,3
bc1a1,kx4w9,3,1
bc1a1,kx4w9,4,4
bc1a1,kx4w9,5,3
bc1a1,kx4w9,6,1
bc1a1,kx4w9,7,1
bc1a1,kx4w9,8,4
bc1a1,kx4w9,9,1
ec823,kx4w9,1,3
ec823,kx4w9,2,4
ec823,kx4w9,3,2
ec823,kx4w9,4,4
ec823,kx4w9,5,4
ec823,kx4w9,6,4
ec823,kx4w9,7,2
ec823,kx4w9,8,3
ec823,kx4w9,9,2
5a02e,kx4w9,1,2
5a02e,kx4w9,2,4
5a02e,kx4w9,3,1
5a02e,kx4w9,4,5
5a02e,kx4w9,5,4
5a02e,kx4w9,6,1
5a02e,kx4w9,7,3
5a02e,kx4w9,8,5
5a02e,kx4w9,9,1
56a51,kx4w9,1,1
56a51,kx4w9,2,5
56a51,kx4w9,3,2
56a51,kx4w9,4,5
56a51,kx4w9,5,5
56a51,kx4w9,6,2
56a51,kx4w9,7,1
56a51,kx4w9,8,3
56a51,kx4w9,9,2
036d2,kx4w9,1,3
036d2,kx4w9,2,4
036d2,kx4w9,3,2
036d2,kx4w9,4,4
036d2,kx4w9,5,4
036d2,kx4w9,6,2
036d2,kx4w9,7,3
036d2,kx4w9,8,4
036d2,kx4w9,9,4
8c103,kx4w9,1,4
8c103,kx4w9,2,5
8c103,kx4w9,3,1
8c103,kx4w9,4,4
8c103,kx4w9,5,3
8c103,kx4w9,6,3
8c103,kx4w9,7,4
8c103,kx4w9,8,2
8c103,kx4w9,9,2
09a23,kx4w9,1,1
09a23,kx4w9,2,2
09a23,kx4w9,3,1
09a23,kx4w9,4,3
09a23,kx4w9,5,1
09a23,kx4w9,6,1
09a23,kx4w9,7,1
09a23,kx4w9,8,4
09a23,kx4w9,9,1
f01dd,kx4w9,1,1
f01dd,kx4w9,2,1
f01dd,kx4w9,3,1
f01dd,kx4w9,4,2
f01dd,kx4w9,5,2
f01dd,kx4w9,6,1
f01dd,kx4w9,7,1
f01dd,kx4w9,8,2
f01dd,kx4w9,9,1
70d8d,kx4w9,1,3
70d8d,kx4w9,2,5
70d8d,kx4w9,3,3
70d8d,kx4w9,4,5
70d8d,kx4w9,5,2
70d8d,kx4w9,6,1
70d8d,kx4w9,7,2
70d8d,kx4w9,8,3
70d8d,kx4w9,9,2
7da61,kx4w9,1,3
7da61,kx4w9,2,4
7da61,kx4w9,3,4
7da61,kx4w9,4,5
7da61,kx4w9,5,5
7da61,kx4w9,6,1
7da61,kx4w9,7,2
7da61,kx4w9,8,3
7da61,kx4w9,9,1
f6c8d,kx4w9,1,1
f6c8d,kx4w9,2,5
f6c8d,kx4w9,3,4
f6c8d,kx4w9,4,5
f6c8d,kx4w9,5,5
f6c8d,kx4w9,6,3
f6c8d,kx4w9,7,3
f6c8d,kx4w9,8,5
f6c8d,kx4w9,9,2
a3061,kx4w9,1,1
a3061,kx4w9,2,4
a3061,kx4w9,3,1
a3061,kx4w9,4,4
a3061,kx4w9,5,2
a3061,kx4w9,6,1
a3061,kx4w9,7,1
a3061,kx4w9,8,1
a3061,kx4w9,9,2
25d6f,kx4w9,1,2
25d6f,kx4w9,2,5
25d6f,kx4w9,3,3
25d6f,kx4w9,4,5
25d6f,kx4w9,5,5
25d6f,kx4w9,6,2
25d6f,kx4w9,7,3
25d6f,kx4w9,8,4
25d6f,kx4w9,9,3
6d29d,kx4w9,1,3
6d29d,kx4w9,2,4
6d29d,kx4w9,3,3
6d29d,kx4w9,4,4
6d29d,kx4w9,5,4
6d29d,kx4w9,6,3
6d29d,kx4w9,7,3
6d29d,kx4w9,8,4
6d29d,kx4w9,9,3
301a4,kx4w9,1,1
301a4,kx4w9,2,3
301a4,kx4w9,3,1
301a4,kx4w9,4,4
301a4,kx4w9,5,2
301a4,kx4w9,6,1
301a4,kx4w9,7,2
301a4,kx4w9,8,3
301a4,kx4w9,9,1
c6aab,kx4w9,1,3
c6aab,kx4w9,2,5
c6aab,kx4w9,3,3
c6aab,kx4w9,4,5
c6aab,kx4w9,5,5
c6aab,kx4w9,6,2
c6aab,kx4w9,7,2
c6aab,kx4w9,8,5
c6aab,kx4w9,9,3
7004d,kx4w9,1,2
7004d,kx4w9,2,4
7004d,kx4w9,3,4
7004d,kx4w9,4,4
7004d,kx4w9,5,2
7004d,kx4w9,6,3
7004d,kx4w9,7,3
7004d,kx4w9,8,3
7004d,kx4w9,9,3
62b07,kx4w9,1,3
62b07,kx4w9,2,5
62b07,kx4w9,3,4
62b07,kx4w9,4,5
62b07,kx4w9,5,5
62b07,kx4w9,6,3
62b07,kx4w9,7,2
62b07,kx4w9,8,5
62b07,kx4w9,9,3
698d1,nzxwr,1,1
698d1,nzxwr,2,1
698d1,nzxwr,3,1
698d1,nzxwr,4,3
698d1,nzxwr,5,2
698d1,nzxwr,6,1
698d1,nzxwr,7,1
698d1,nzxwr,8,3
698d1,nzxwr,9,1
de3ed,nzxwr,1,3
de3ed,nzxwr,2,2
de3ed,nzxwr,3,4
de3ed,nzxwr,4,5
de3ed,nzxwr,5,4
de3ed,nzxwr,6,1
de3ed,nzxwr,7,3
de3ed,nzxwr,8,5
de3ed,nzxwr,9,2
e07ee,nzxwr,1,1
e07ee,nzxwr,2,5
e07ee,nzxwr,3,4
e07ee,nzxwr,4,5
e07ee,nzxwr,5,4
e07ee,nzxwr,6,3
e07ee,nzxwr,7,4
e07ee,nzxwr,8,5
e07ee,nzxwr,9,3
af30c,nzxwr,1,3
af30c,nzxwr,2,4
af30c,nzxwr,3,4
af30c,nzxwr,4,4
af30c,nzxwr,5,4
af30c,nzxwr,6,3
af30c,nzxwr,7,2
af30c,nzxwr,8,4
af30c,nzxwr,9,4
6c412,nzxwr,1,2
6c412,nzxwr,2,4
6c412,nzxwr,3,2
6c412,nzxwr,4,3
6c412,nzxwr,5,4
6c412,nzxwr,6,1
6c412,nzxwr,7,1
6c412,nzxwr,8,4
6c412,nzxwr,9,2
d5632,nzxwr,1,2
d5632,nzxwr,2,4
d5632,nzxwr,3,4
d5632,nzxwr,4,4
d5632,nzxwr,5,4
d5632,nzxwr,6,3
d5632,nzxwr,7,4
d5632,nzxwr,8,4
d5632,nzxwr,9,4
98a89,nzxwr,1,2
98a89,nzxwr,2,4
98a89,nzxwr,3,2
98a89,nzxwr,4,2
98a89,nzxwr,5,4
98a89,nzxwr,6,2
98a89,nzxwr,7,3
98a89,nzxwr,8,5
98a89,nzxwr,9,3
e159b,nzxwr,1,1
e159b,nzxwr,2,5
e159b,nzxwr,3,2
e159b,nzxwr,4,5
e159b,nzxwr,5,5
e159b,nzxwr,6,1
e159b,nzxwr,7,1
e159b,nzxwr,8,5
e159b,nzxwr,9,2
07ea3,nzxwr,1,2
07ea3,nzxwr,2,3
07ea3,nzxwr,3,1
07ea3,nzxwr,4,2
07ea3,nzxwr,5,1
07ea3,nzxwr,6,1
07ea3,nzxwr,7,1
07ea3,nzxwr,8,2
07ea3,nzxwr,9,1
e46ba,nzxwr,1,3
e46ba,nzxwr,2,4
e46ba,nzxwr,3,3
e46ba,nzxwr,4,5
e46ba,nzxwr,5,9
e46ba,nzxwr,6,3
e46ba,nzxwr,7,2
e46ba,nzxwr,8,3
e46ba,nzxwr,9,3
c3cdd,nzxwr,1,1
c3cdd,nzxwr,2,2
c3cdd,nzxwr,3,1
c3cdd,nzxwr,4,3
c3cdd,nzxwr,5,2
c3cdd,nzxwr,6,1
c3cdd,nzxwr,7,1
c3cdd,nzxwr,8,4
c3cdd,nzxwr,9,1
66607,nzxwr,1,1
66607,nzxwr,2,2
66607,nzxwr,3,2
66607,nzxwr,4,3
66607,nzxwr,5,2
66607,nzxwr,6,1
66607,nzxwr,7,1
66607,nzxwr,8,3
66607,nzxwr,9,1
806e3,nzxwr,1,1
806e3,nzxwr,2,3
806e3,nzxwr,3,1
806e3,nzxwr,4,4
806e3,nzxwr,5,4
806e3,nzxwr,6,2
806e3,nzxwr,7,3
806e3,nzxwr,8,4
806e3,nzxwr,9,3
2b689,nzxwr,1,2
2b689,nzxwr,2,3
2b689,nzxwr,3,1
2b689,nzxwr,4,3
2b689,nzxwr,5,3
2b689,nzxwr,6,3
2b689,nzxwr,7,2
2b689,nzxwr,8,3
2b689,nzxwr,9,2
a9d77,nzxwr,1,3
a9d77,nzxwr,2,2
a9d77,nzxwr,3,4
a9d77,nzxwr,4,4
a9d77,nzxwr,5,4
a9d77,nzxwr,6,3
a9d77,nzxwr,7,4
a9d77,nzxwr,8,4
a9d77,nzxwr,9,2
8151f,nzxwr,1,3
8151f,nzxwr,2,3
8151f,nzxwr,3,4
8151f,nzxwr,4,3
8151f,nzxwr,5,3
8151f,nzxwr,6,2
8151f,nzxwr,7,2
8151f,nzxwr,8,5
8151f,nzxwr,9,3
e9a89,nzxwr,1,3
e9a89,nzxwr,2,9
e9a89,nzxwr,3,3
e9a89,nzxwr,4,5
e9a89,nzxwr,5,4
e9a89,nzxwr,6,3
e9a89,nzxwr,7,1
e9a89,nzxwr,8,5
e9a89,nzxwr,9,2
71e81,nzxwr,1,3
71e81,nzxwr,2,2
71e81,nzxwr,3,1
71e81,nzxwr,4,4
71e81,nzxwr,5,1
71e81,nzxwr,6,1
71e81,nzxwr,7,1
71e81,nzxwr,8,3
71e81,nzxwr,9,1
016e0,nzxwr,1,2
016e0,nzxwr,2,4
016e0,nzxwr,3,2
016e0,nzxwr,4,5
016e0,nzxwr,5,5
016e0,nzxwr,6,2
016e0,nzxwr,7,3
016e0,nzxwr,8,5
016e0,nzxwr,9,4
24ebd,nzxwr,1,2
24ebd,nzxwr,2,3
24ebd,nzxwr,3,3
24ebd,nzxwr,4,4
24ebd,nzxwr,5,3
24ebd,nzxwr,6,1
24ebd,nzxwr,7,2
24ebd,nzxwr,8,5
24ebd,nzxwr,9,1
ef9f3,nzxwr,1,3
ef9f3,nzxwr,2,2
ef9f3,nzxwr,3,2
ef9f3,nzxwr,4,4
ef9f3,nzxwr,5,4
ef9f3,nzxwr,6,3
ef9f3,nzxwr,7,1
ef9f3,nzxwr,8,2
ef9f3,nzxwr,9,3
d0461,nzxwr,1,1
d0461,nzxwr,2,2
d0461,nzxwr,3,1
d0461,nzxwr,4,2
d0461,nzxwr,5,1
d0461,nzxwr,6,1
d0461,nzxwr,7,1
d0461,nzxwr,8,3
d0461,nzxwr,9,1
5a0d0,nzxwr,1,1
5a0d0,nzxwr,2,9
5a0d0,nzxwr,3,1
5a0d0,nzxwr,4,4
5a0d0,nzxwr,5,3
5a0d0,nzxwr,6,1
5a0d0,nzxwr,7,1
5a0d0,nzxwr,8,3
5a0d0,nzxwr,9,1
8c4b2,nzxwr,1,1
8c4b2,nzxwr,2,4
8c4b2,nzxwr,3,4
8c4b2,nzxwr,4,9
8c4b2,nzxwr,5,5
8c4b2,nzxwr,6,9
8c4b2,nzxwr,7,4
8c4b2,nzxwr,8,5
8c4b2,nzxwr,9,3
712cc,nzxwr,1,2
712cc,nzxwr,2,3
712cc,nzxwr,3,4
712cc,nzxwr,4,3
712cc,nzxwr,5,2
712cc,nzxwr,6,1
712cc,nzxwr,7,3
712cc,nzxwr,8,5
712cc,nzxwr,9,2
91799,nzxwr,1,1
91799,nzxwr,2,5
91799,nzxwr,3,1
91799,nzxwr,4,3
91799,nzxwr,5,3
91799,nzxwr,6,1
91799,nzxwr,7,1
91799,nzxwr,8,4
91799,nzxwr,9,2
e7bfb,nzxwr,1,1
e7bfb,nzxwr,2,1
e7bfb,nzxwr,3,1
e7bfb,nzxwr,4,1
e7bfb,nzxwr,5,1
e7bfb,nzxwr,6,1
e7bfb,nzxwr,7,1
e7bfb,nzxwr,8,1
e7bfb,nzxwr,9,1
62274,nzxwr,1,1
62274,nzxwr,2,2
62274,nzxwr,3,2
62274,nzxwr,4,3
62274,nzxwr,5,1
62274,nzxwr,6,1
62274,nzxwr,7,1
62274,nzxwr,8,3
62274,nzxwr,9,1
c9c31,nzxwr,1,1
c9c31,nzxwr,2,2
c9c31,nzxwr,3,2
c9c31,nzxwr,4,3
c9c31,nzxwr,5,3
c9c31,nzxwr,6,2
c9c31,nzxwr,7,3
c9c31,nzxwr,8,3
c9c31,nzxwr,9,2
d9d59,nzxwr,1,1
d9d59,nzxwr,2,4
d9d59,nzxwr,3,2
d9d59,nzxwr,4,5
d9d59,nzxwr,5,3
d9d59,nzxwr,6,1
d9d59,nzxwr,7,1
d9d59,nzxwr,8,4
d9d59,nzxwr,9,1
68f59,nzxwr,1,1
68f59,nzxwr,2,1
68f59,nzxwr,3,1
68f59,nzxwr,4,5
68f59,nzxwr,5,5
68f59,nzxwr,6,1
68f59,nzxwr,7,5
68f59,nzxwr,8,5
68f59,nzxwr,9,3
c9427,nzxwr,1,1
c9427,nzxwr,2,1
c9427,nzxwr,3,3
c9427,nzxwr,4,2
c9427,nzxwr,5,2
c9427,nzxwr,6,1
c9427,nzxwr,7,2
c9427,nzxwr,8,4
c9427,nzxwr,9,2
a6206,nzxwr,1,1
a6206,nzxwr,2,4
a6206,nzxwr,3,1
a6206,nzxwr,4,3
a6206,nzxwr,5,4
a6206,nzxwr,6,2
a6206,nzxwr,7,1
a6206,nzxwr,8,2
a6206,nzxwr,9,1
297e4,nzxwr,1,2
297e4,nzxwr,2,1
297e4,nzxwr,3,1
297e4,nzxwr,4,1
297e4,nzxwr,5,1
297e4,nzxwr,6,1
297e4,nzxwr,7,1
297e4,nzxwr,8,3
297e4,nzxwr,9,1
77c97,nzxwr,1,1
77c97,nzxwr,2,3
77c97,nzxwr,3,2
77c97,nzxwr,4,2
77c97,nzxwr,5,1
77c97,nzxwr,6,1
77c97,nzxwr,7,1
77c97,nzxwr,8,3
77c97,nzxwr,9,1
cd2e2,nzxwr,1,1
cd2e2,nzxwr,2,5
cd2e2,nzxwr,3,4
cd2e2,nzxwr,4,5
cd2e2,nzxwr,5,3
cd2e2,nzxwr,6,1
cd2e2,nzxwr,7,3
cd2e2,nzxwr,8,5
cd2e2,nzxwr,9,2
3a3e6,nzxwr,1,1
3a3e6,nzxwr,2,3
3a3e6,nzxwr,3,1
3a3e6,nzxwr,4,4
3a3e6,nzxwr,5,2
3a3e6,nzxwr,6,1
3a3e6,nzxwr,7,1
3a3e6,nzxwr,8,4
3a3e6,nzxwr,9,1
075b2,nzxwr,1,3
075b2,nzxwr,2,2
075b2,nzxwr,3,2
075b2,nzxwr,4,3
075b2,nzxwr,5,3
075b2,nzxwr,6,2
075b2,nzxwr,7,1
075b2,nzxwr,8,4
075b2,nzxwr,9,4
8778d,nzxwr,1,2
8778d,nzxwr,2,3
8778d,nzxwr,3,3
8778d,nzxwr,4,5
8778d,nzxwr,5,4
8778d,nzxwr,6,4
8778d,nzxwr,7,3
8778d,nzxwr,8,3
8778d,nzxwr,9,3
26ee6,nzxwr,1,3
26ee6,nzxwr,2,3
26ee6,nzxwr,3,1
26ee6,nzxwr,4,3
26ee6,nzxwr,5,2
26ee6,nzxwr,6,1
26ee6,nzxwr,7,1
26ee6,nzxwr,8,2
26ee6,nzxwr,9,1
8fa87,nzxwr,1,1
8fa87,nzxwr,2,1
8fa87,nzxwr,3,1
8fa87,nzxwr,4,1
8fa87,nzxwr,5,1
8fa87,nzxwr,6,1
8fa87,nzxwr,7,1
8fa87,nzxwr,8,1
8fa87,nzxwr,9,1
a7189,nzxwr,1,2
a7189,nzxwr,2,3
a7189,nzxwr,3,3
a7189,nzxwr,4,4
a7189,nzxwr,5,3
a7189,nzxwr,6,3
a7189,nzxwr,7,4
a7189,nzxwr,8,9
a7189,nzxwr,9,3
e74b0,nzxwr,1,3
e74b0,nzxwr,2,2
e74b0,nzxwr,3,3
e74b0,nzxwr,4,2
e74b0,nzxwr,5,4
e74b0,nzxwr,6,1
e74b0,nzxwr,7,2
e74b0,nzxwr,8,5
e74b0,nzxwr,9,3
d8fb0,nzxwr,1,3
d8fb0,nzxwr,2,3
d8fb0,nzxwr,3,3
d8fb0,nzxwr,4,3
d8fb0,nzxwr,5,9
d8fb0,nzxwr,6,2
d8fb0,nzxwr,7,2
d8fb0,nzxwr,8,3
d8fb0,nzxwr,9,1
c9e58,nzxwr,1,1
c9e58,nzxwr,2,4
c9e58,nzxwr,3,3
c9e58,nzxwr,4,4
c9e58,nzxwr,5,3
c9e58,nzxwr,6,1
c9e58,nzxwr,7,2
c9e58,nzxwr,8,5
c9e58,nzxwr,9,1
19dec,nzxwr,1,3
19dec,nzxwr,2,4
19dec,nzxwr,3,2
19dec,nzxwr,4,3
19dec,nzxwr,5,3
19dec,nzxwr,6,2
19dec,nzxwr,7,4
19dec,nzxwr,8,9
19dec,nzxwr,9,3
ce81f,nzxwr,1,3
ce81f,nzxwr,2,3
ce81f,nzxwr,3,2
ce81f,nzxwr,4,3
ce81f,nzxwr,5,2
ce81f,nzxwr,6,2
ce81f,nzxwr,7,2
ce81f,nzxwr,8,4
ce81f,nzxwr,9,3
f3f3b,nzxwr,1,2
f3f3b,nzxwr,2,2
f3f3b,nzxwr,3,2
f3f3b,nzxwr,4,4
f3f3b,nzxwr,5,2
f3f3b,nzxwr,6,1
f3f3b,nzxwr,7,2
f3f3b,nzxwr,8,3
f3f3b,nzxwr,9,2
c8046,nzxwr,1,1
c8046,nzxwr,2,5
c8046,nzxwr,3,3
c8046,nzxwr,4,5
c8046,nzxwr,5,3
c8046,nzxwr,6,3
c8046,nzxwr,7,3
c8046,nzxwr,8,5
c8046,nzxwr,9,4
aa0f5,nzxwr,1,3
aa0f5,nzxwr,2,2
aa0f5,nzxwr,3,1
aa0f5,nzxwr,4,4
aa0f5,nzxwr,5,1
aa0f5,nzxwr,6,1
aa0f5,nzxwr,7,1
aa0f5,nzxwr,8,3
aa0f5,nzxwr,9,1
82594,nzxwr,1,1
82594,nzxwr,2,2
82594,nzxwr,3,1
82594,nzxwr,4,3
82594,nzxwr,5,1
82594,nzxwr,6,1
82594,nzxwr,7,1
82594,nzxwr,8,2
82594,nzxwr,9,1
7edb2,nzxwr,1,3
7edb2,nzxwr,2,3
7edb2,nzxwr,3,3
7edb2,nzxwr,4,1
7edb2,nzxwr,5,2
7edb2,nzxwr,6,1
7edb2,nzxwr,7,1
7edb2,nzxwr,8,3
7edb2,nzxwr,9,1
bd1d3,nzxwr,1,1
bd1d3,nzxwr,2,4
bd1d3,nzxwr,3,2
bd1d3,nzxwr,4,4
bd1d3,nzxwr,5,4
bd1d3,nzxwr,6,1
bd1d3,nzxwr,7,1
bd1d3,nzxwr,8,5
bd1d3,nzxwr,9,2
45adf,nzxwr,1,1
45adf,nzxwr,2,2
45adf,nzxwr,3,1
45adf,nzxwr,4,2
45adf,nzxwr,5,1
45adf,nzxwr,6,1
45adf,nzxwr,7,1
45adf,nzxwr,8,2
45adf,nzxwr,9,1
0b855,nzxwr,1,3
0b855,nzxwr,2,5
0b855,nzxwr,3,1
0b855,nzxwr,4,5
0b855,nzxwr,5,5
0b855,nzxwr,6,2
0b855,nzxwr,7,1
0b855,nzxwr,8,9
0b855,nzxwr,9,9
fd6d0,nzxwr,1,1
fd6d0,nzxwr,2,3
fd6d0,nzxwr,3,1
fd6d0,nzxwr,4,5
fd6d0,nzxwr,5,4
fd6d0,nzxwr,6,3
fd6d0,nzxwr,7,1
